longitude,latitude,tmp,时间步长,年份,NAVI,region_id
112.875224,24.755817,26.45,6,200307,,91
112.888061,24.755817,25.575,6,200307,,92
112.900898,24.755817,24.675,6,200307,,93
112.913735,24.755817,23.85,6,200307,,94
112.926572,24.755817,23.15,6,200307,,95
112.939409,24.755817,22.85,6,200307,,96
112.952246,24.755817,23.875,6,200307,,97
112.965083,24.755817,24.65,6,200307,,98
112.97792,24.755817,25.475,6,200307,,99
112.84955,24.764287,27.950000000000003,6,200307,,100
112.862387,24.764287,27.425,6,200307,,101
112.875224,24.764287,26.675,6,200307,,102
112.888061,24.764287,26.025,6,200307,,103
112.900898,24.764287,25.15,6,200307,,104
112.913735,24.764287,24.275,6,200307,,105
112.926572,24.764287,23.375,6,200307,,106
112.939409,24.764287,22.7,6,200307,,107
112.952246,24.764287,23.275,6,200307,,108
112.965083,24.764287,24.0,6,200307,,109
112.97792,24.764287,25.1,6,200307,,110
112.836713,24.772757,28.25,6,200307,,111
112.84955,24.772757,27.725,6,200307,,112
112.862387,24.772757,26.975,6,200307,,113
112.875224,24.772757,26.2,6,200307,,114
112.888061,24.772757,26.075,6,200307,,115
112.900898,24.772757,25.55,6,200307,,116
112.913735,24.772757,24.675,6,200307,,117
112.926572,24.772757,23.9,6,200307,,118
112.939409,24.772757,23.025,6,200307,,119
112.952246,24.772757,23.0,6,200307,,120
112.965083,24.772757,24.15,6,200307,,121
112.97792,24.772757,24.95,6,200307,,122
112.836713,24.781227,28.25,6,200307,,123
112.84955,24.781227,27.45,6,200307,,124
112.862387,24.781227,26.475,6,200307,,125
112.875224,24.781227,25.35,6,200307,,126
112.888061,24.781227,25.25,6,200307,,127
112.900898,24.781227,25.125,6,200307,,128
112.913735,24.781227,24.4,6,200307,,129
112.926572,24.781227,23.8,6,200307,,130
112.939409,24.781227,23.075,6,200307,,131
112.952246,24.781227,22.700000000000003,6,200307,,132
112.965083,24.781227,23.725,6,200307,,133
112.97792,24.781227,24.95,6,200307,,134
112.84955,24.789697,27.125,6,200307,,135
112.862387,24.789697,26.3,6,200307,,136
112.875224,24.789697,25.500000000000004,6,200307,,137
112.888061,24.789697,25.075,6,200307,,138
112.900898,24.789697,24.825,6,200307,,139
112.913735,24.789697,23.975,6,200307,,140
112.926572,24.789697,23.175000000000004,6,200307,,141
112.939409,24.789697,22.65,6,200307,,142
112.952246,24.789697,22.6,6,200307,,143
112.965083,24.789697,23.5,6,200307,,144
112.97792,24.789697,24.7,6,200307,,145
112.84955,24.798167,26.9,6,200307,,146
112.862387,24.798167,26.425,6,200307,,147
112.875224,24.798167,26.425,6,200307,,148
112.888061,24.798167,25.7,6,200307,,149
112.900898,24.798167,24.925,6,200307,,150
112.913735,24.798167,24.15,6,200307,,151
112.926572,24.798167,23.35,6,200307,,152
112.939409,24.798167,22.675,6,200307,,153
112.952246,24.798167,22.35,6,200307,,154
112.965083,24.798167,22.975,6,200307,,155
112.97792,24.798167,23.75,6,200307,,156
112.875224,24.806637,27.275,6,200307,,157
112.888061,24.806637,26.575,6,200307,,158
112.900898,24.806637,25.575000000000003,6,200307,,159
112.913735,24.806637,24.5,6,200307,,160
112.926572,24.806637,23.725,6,200307,,161
112.939409,24.806637,23.05,6,200307,,162
112.952246,24.806637,22.525,6,200307,,163
112.965083,24.806637,22.825,6,200307,,164
112.97792,24.806637,23.725,6,200307,,165
112.875224,24.815107,27.450000000000003,6,200307,,166
112.888061,24.815107,26.775,6,200307,,167
112.900898,24.815107,25.6,6,200307,,168
112.913735,24.815107,24.450000000000003,6,200307,,169
112.926572,24.815107,23.55,6,200307,,170
112.939409,24.815107,22.825,6,200307,,171
112.952246,24.815107,22.525,6,200307,,172
112.965083,24.815107,23.375,6,200307,,173
112.875224,24.823577,27.125,6,200307,,174
112.888061,24.823577,26.725,6,200307,,175
112.900898,24.823577,25.375,6,200307,,176
112.913735,24.823577,24.375,6,200307,,177
112.926572,24.823577,23.275,6,200307,,178
112.939409,24.823577,22.65,6,200307,,179
112.952246,24.823577,22.525,6,200307,,180
112.965083,24.823577,23.35,6,200307,,181
112.888061,24.832047,26.775,6,200307,,182
112.900898,24.832047,25.200000000000003,6,200307,,183
112.913735,24.832047,24.675,6,200307,,184
112.888061,24.840517,26.925,6,200307,,185
112.888061,24.848987,26.925,6,200307,,186
112.952246,24.688057,23.9,7,200308,,1
112.965083,24.688057,24.5,7,200308,,2
112.97792,24.688057,25.1,7,200308,,3
112.862387,24.696527,25.15,7,200308,,4
112.888061,24.696527,22.05,7,200308,,5
112.939409,24.696527,22.95,7,200308,,6
112.952246,24.696527,23.55,7,200308,,7
112.965083,24.696527,24.5,7,200308,,8
112.97792,24.696527,25.1,7,200308,,9
112.990757,24.696527,25.275,7,200308,,10
113.003594,24.696527,25.275,7,200308,,11
113.016431,24.696527,25.3,7,200308,,12
112.84955,24.704997,25.525,7,200308,,13
112.862387,24.704997,25.25,7,200308,,14
112.875224,24.704997,23.7,7,200308,,15
112.888061,24.704997,22.475,7,200308,,16
112.900898,24.704997,20.8,7,200308,,17
112.913735,24.704997,21.4,7,200308,,18
112.926572,24.704997,22.325000000000003,7,200308,,19
112.939409,24.704997,22.775,7,200308,,20
112.952246,24.704997,23.475,7,200308,,21
112.965083,24.704997,24.225,7,200308,,22
112.97792,24.704997,24.85,7,200308,,23
112.990757,24.704997,25.075000000000003,7,200308,,24
113.003594,24.704997,25.275,7,200308,,25
113.016431,24.704997,25.3,7,200308,,26
112.84955,24.713467,25.125,7,200308,,27
112.862387,24.713467,24.3,7,200308,,28
112.875224,24.713467,22.3,7,200308,,29
112.888061,24.713467,21.6,7,200308,,30
112.900898,24.713467,20.85,7,200308,,31
112.913735,24.713467,21.5,7,200308,,32
112.926572,24.713467,22.2,7,200308,,33
112.939409,24.713467,22.7,7,200308,,34
112.952246,24.713467,23.4,7,200308,,35
112.965083,24.713467,24.15,7,200308,,36
112.97792,24.713467,24.625,7,200308,,37
112.990757,24.713467,24.85,7,200308,,38
113.003594,24.713467,25.025,7,200308,,39
112.84955,24.721937,24.45,7,200308,,40
112.862387,24.721937,23.625,7,200308,,41
112.875224,24.721937,21.875000000000004,7,200308,,42
112.888061,24.721937,21.125,7,200308,,43
112.900898,24.721937,21.025,7,200308,,44
112.913735,24.721937,21.6,7,200308,,45
112.926572,24.721937,21.925,7,200308,,46
112.939409,24.721937,22.3,7,200308,,47
112.952246,24.721937,23.2,7,200308,,48
112.965083,24.721937,23.825,7,200308,,49
112.97792,24.721937,24.475,7,200308,,50
112.990757,24.721937,24.625,7,200308,,51
113.003594,24.721937,24.925,7,200308,,52
112.862387,24.730407,23.7,7,200308,,53
112.875224,24.730407,22.15,7,200308,,54
112.888061,24.730407,21.725,7,200308,,55
112.900898,24.730407,21.55,7,200308,,56
112.913735,24.730407,22.1,7,200308,,57
112.926572,24.730407,21.775,7,200308,,58
112.939409,24.730407,22.375,7,200308,,59
112.952246,24.730407,23.1,7,200308,,60
112.965083,24.730407,23.925,7,200308,,61
112.97792,24.730407,24.325000000000003,7,200308,,62
112.990757,24.730407,24.65,7,200308,,63
113.003594,24.730407,25.000000000000004,7,200308,,64
112.84955,24.738877,24.95,7,200308,,65
112.862387,24.738877,24.175,7,200308,,66
112.875224,24.738877,23.1,7,200308,,67
112.888061,24.738877,22.85,7,200308,,68
112.900898,24.738877,22.975,7,200308,,69
112.913735,24.738877,22.700000000000003,7,200308,,70
112.926572,24.738877,22.1,7,200308,,71
112.939409,24.738877,22.175,7,200308,,72
112.952246,24.738877,23.0,7,200308,,73
112.965083,24.738877,23.875,7,200308,,74
112.97792,24.738877,24.525,7,200308,,75
112.990757,24.738877,24.875,7,200308,,76
113.003594,24.738877,25.025,7,200308,,77
112.84955,24.747347,25.575,7,200308,,78
112.862387,24.747347,24.925,7,200308,,79
112.875224,24.747347,24.425,7,200308,,80
112.888061,24.747347,23.875,7,200308,,81
112.900898,24.747347,23.5,7,200308,,82
112.913735,24.747347,22.8,7,200308,,83
112.926572,24.747347,22.3,7,200308,,84
112.939409,24.747347,22.050000000000004,7,200308,,85
112.952246,24.747347,22.85,7,200308,,86
112.965083,24.747347,23.775,7,200308,,87
112.97792,24.747347,24.575000000000003,7,200308,,88
112.84955,24.755817,26.425,7,200308,,89
112.862387,24.755817,25.925,7,200308,,90
112.875224,24.755817,25.325,7,200308,,91
112.888061,24.755817,24.425,7,200308,,92
112.900898,24.755817,23.5,7,200308,,93
112.913735,24.755817,22.675000000000004,7,200308,,94
112.926572,24.755817,22.0,7,200308,,95
112.939409,24.755817,21.725,7,200308,,96
112.952246,24.755817,22.75,7,200308,,97
112.965083,24.755817,23.475,7,200308,,98
112.97792,24.755817,24.325,7,200308,,99
112.84955,24.764287,26.875,7,200308,,100
112.862387,24.764287,26.3,7,200308,,101
112.875224,24.764287,25.575000000000003,7,200308,,102
112.888061,24.764287,24.9,7,200308,,103
112.900898,24.764287,23.95,7,200308,,104
112.913735,24.764287,23.1,7,200308,,105
112.926572,24.764287,22.2,7,200308,,106
112.939409,24.764287,21.575,7,200308,,107
112.952246,24.764287,22.15,7,200308,,108
112.965083,24.764287,22.875,7,200308,,109
112.97792,24.764287,23.950000000000003,7,200308,,110
112.836713,24.772757,27.2,7,200308,,111
112.84955,24.772757,26.65,7,200308,,112
112.862387,24.772757,25.85,7,200308,,113
112.875224,24.772757,25.1,7,200308,,114
112.888061,24.772757,24.925,7,200308,,115
112.900898,24.772757,24.35,7,200308,,116
112.913735,24.772757,23.5,7,200308,,117
112.926572,24.772757,22.725,7,200308,,118
112.939409,24.772757,21.9,7,200308,,119
112.952246,24.772757,21.9,7,200308,,120
112.965083,24.772757,23.025,7,200308,,121
112.97792,24.772757,23.8,7,200308,,122
112.836713,24.781227,27.175,7,200308,,123
112.84955,24.781227,26.425,7,200308,,124
112.862387,24.781227,25.375,7,200308,,125
112.875224,24.781227,24.25,7,200308,,126
112.888061,24.781227,24.1,7,200308,,127
112.900898,24.781227,23.925,7,200308,,128
112.913735,24.781227,23.200000000000003,7,200308,,129
112.926572,24.781227,22.625,7,200308,,130
112.939409,24.781227,21.95,7,200308,,131
112.952246,24.781227,21.575,7,200308,,132
112.965083,24.781227,22.625,7,200308,,133
112.97792,24.781227,23.85,7,200308,,134
112.84955,24.789697,26.05,7,200308,,135
112.862387,24.789697,25.175,7,200308,,136
112.875224,24.789697,24.35,7,200308,,137
112.888061,24.789697,23.875,7,200308,,138
112.900898,24.789697,23.625,7,200308,,139
112.913735,24.789697,22.775,7,200308,,140
112.926572,24.789697,22.025,7,200308,,141
112.939409,24.789697,21.525,7,200308,,142
112.952246,24.789697,21.45,7,200308,,143
112.965083,24.789697,22.35,7,200308,,144
112.97792,24.789697,23.55,7,200308,,145
112.84955,24.798167,25.85,7,200308,,146
112.862387,24.798167,25.325,7,200308,,147
112.875224,24.798167,25.275,7,200308,,148
112.888061,24.798167,24.5,7,200308,,149
112.900898,24.798167,23.725,7,200308,,150
112.913735,24.798167,22.950000000000003,7,200308,,151
112.926572,24.798167,22.175,7,200308,,152
112.939409,24.798167,21.525,7,200308,,153
112.952246,24.798167,21.25,7,200308,,154
112.965083,24.798167,21.85,7,200308,,155
112.97792,24.798167,22.575000000000003,7,200308,,156
112.875224,24.806637,26.125,7,200308,,157
112.888061,24.806637,25.4,7,200308,,158
112.900898,24.806637,24.375,7,200308,,159
112.913735,24.806637,23.3,7,200308,,160
112.926572,24.806637,22.525,7,200308,,161
112.939409,24.806637,21.875,7,200308,,162
112.952246,24.806637,21.4,7,200308,,163
112.965083,24.806637,21.675,7,200308,,164
112.97792,24.806637,22.55,7,200308,,165
112.875224,24.815107,26.3,7,200308,,166
112.888061,24.815107,25.575,7,200308,,167
112.900898,24.815107,24.4,7,200308,,168
112.913735,24.815107,23.250000000000004,7,200308,,169
112.926572,24.815107,22.35,7,200308,,170
112.939409,24.815107,21.65,7,200308,,171
112.952246,24.815107,21.4,7,200308,,172
112.965083,24.815107,22.175,7,200308,,173
112.875224,24.823577,25.950000000000003,7,200308,,174
112.888061,24.823577,25.525,7,200308,,175
112.900898,24.823577,24.175,7,200308,,176
112.913735,24.823577,23.2,7,200308,,177
112.926572,24.823577,22.075,7,200308,,178
112.939409,24.823577,21.5,7,200308,,179
112.952246,24.823577,21.4,7,200308,,180
112.965083,24.823577,22.175000000000004,7,200308,,181
112.888061,24.832047,25.6,7,200308,,182
112.900898,24.832047,24.0,7,200308,,183
112.913735,24.832047,23.5,7,200308,,184
112.888061,24.840517,25.75,7,200308,,185
112.888061,24.848987,25.75,7,200308,,186
112.952246,24.688057,21.3,8,200309,,1
112.965083,24.688057,21.925,8,200309,,2
112.97792,24.688057,22.550000000000004,8,200309,,3
112.862387,24.696527,22.575,8,200309,,4
112.888061,24.696527,19.5,8,200309,,5
112.939409,24.696527,20.325000000000003,8,200309,,6
112.952246,24.696527,20.95,8,200309,,7
112.965083,24.696527,21.9,8,200309,,8
112.97792,24.696527,22.55,8,200309,,9
112.990757,24.696527,22.700000000000003,8,200309,,10
113.003594,24.696527,22.75,8,200309,,11
113.016431,24.696527,22.8,8,200309,,12
112.84955,24.704997,23.025,8,200309,,13
112.862387,24.704997,22.7,8,200309,,14
112.875224,24.704997,21.1,8,200309,,15
112.888061,24.704997,19.925,8,200309,,16
112.900898,24.704997,18.2,8,200309,,17
112.913735,24.704997,18.800000000000004,8,200309,,18
112.926572,24.704997,19.725,8,200309,,19
112.939409,24.704997,20.15,8,200309,,20
112.952246,24.704997,20.875,8,200309,,21
112.965083,24.704997,21.625,8,200309,,22
112.97792,24.704997,22.275,8,200309,,23
112.990757,24.704997,22.55,8,200309,,24
113.003594,24.704997,22.75,8,200309,,25
113.016431,24.704997,22.8,8,200309,,26
112.84955,24.713467,22.625,8,200309,,27
112.862387,24.713467,21.75,8,200309,,28
112.875224,24.713467,19.700000000000003,8,200309,,29
112.888061,24.713467,19.025,8,200309,,30
112.900898,24.713467,18.225,8,200309,,31
112.913735,24.713467,18.875,8,200309,,32
112.926572,24.713467,19.6,8,200309,,33
112.939409,24.713467,20.075,8,200309,,34
112.952246,24.713467,20.775,8,200309,,35
112.965083,24.713467,21.55,8,200309,,36
112.97792,24.713467,22.05,8,200309,,37
112.990757,24.713467,22.3,8,200309,,38
113.003594,24.713467,22.5,8,200309,,39
112.84955,24.721937,21.9,8,200309,,40
112.862387,24.721937,21.05,8,200309,,41
112.875224,24.721937,19.25,8,200309,,42
112.888061,24.721937,18.5,8,200309,,43
112.900898,24.721937,18.4,8,200309,,44
112.913735,24.721937,19.0,8,200309,,45
112.926572,24.721937,19.325,8,200309,,46
112.939409,24.721937,19.675,8,200309,,47
112.952246,24.721937,20.525,8,200309,,48
112.965083,24.721937,21.175,8,200309,,49
112.97792,24.721937,21.875,8,200309,,50
112.990757,24.721937,22.050000000000004,8,200309,,51
113.003594,24.721937,22.35,8,200309,,52
112.862387,24.730407,21.1,8,200309,,53
112.875224,24.730407,19.55,8,200309,,54
112.888061,24.730407,19.125,8,200309,,55
112.900898,24.730407,18.950000000000003,8,200309,,56
112.913735,24.730407,19.5,8,200309,,57
112.926572,24.730407,19.175,8,200309,,58
112.939409,24.730407,19.75,8,200309,,59
112.952246,24.730407,20.425,8,200309,,60
112.965083,24.730407,21.275,8,200309,,61
112.97792,24.730407,21.725,8,200309,,62
112.990757,24.730407,22.075,8,200309,,63
113.003594,24.730407,22.4,8,200309,,64
112.84955,24.738877,22.375,8,200309,,65
112.862387,24.738877,21.575,8,200309,,66
112.875224,24.738877,20.5,8,200309,,67
112.888061,24.738877,20.225,8,200309,,68
112.900898,24.738877,20.325,8,200309,,69
112.913735,24.738877,20.075,8,200309,,70
112.926572,24.738877,19.5,8,200309,,71
112.939409,24.738877,19.55,8,200309,,72
112.952246,24.738877,20.35,8,200309,,73
112.965083,24.738877,21.2,8,200309,,74
112.97792,24.738877,21.875,8,200309,,75
112.990757,24.738877,22.25,8,200309,,76
113.003594,24.738877,22.4,8,200309,,77
112.84955,24.747347,23.0,8,200309,,78
112.862387,24.747347,22.325000000000003,8,200309,,79
112.875224,24.747347,21.775,8,200309,,80
112.888061,24.747347,21.2,8,200309,,81
112.900898,24.747347,20.825,8,200309,,82
112.913735,24.747347,20.15,8,200309,,83
112.926572,24.747347,19.675,8,200309,,84
112.939409,24.747347,19.425,8,200309,,85
112.952246,24.747347,20.175,8,200309,,86
112.965083,24.747347,21.125,8,200309,,87
112.97792,24.747347,21.925,8,200309,,88
112.84955,24.755817,23.875,8,200309,,89
112.862387,24.755817,23.325000000000003,8,200309,,90
112.875224,24.755817,22.65,8,200309,,91
112.888061,24.755817,21.725,8,200309,,92
112.900898,24.755817,20.875,8,200309,,93
112.913735,24.755817,20.025,8,200309,,94
112.926572,24.755817,19.375,8,200309,,95
112.939409,24.755817,19.1,8,200309,,96
112.952246,24.755817,20.1,8,200309,,97
112.965083,24.755817,20.85,8,200309,,98
112.97792,24.755817,21.7,8,200309,,99
112.84955,24.764287,24.325000000000003,8,200309,,100
112.862387,24.764287,23.7,8,200309,,101
112.875224,24.764287,22.9,8,200309,,102
112.888061,24.764287,22.200000000000003,8,200309,,103
112.900898,24.764287,21.3,8,200309,,104
112.913735,24.764287,20.45,8,200309,,105
112.926572,24.764287,19.575,8,200309,,106
112.939409,24.764287,18.925,8,200309,,107
112.952246,24.764287,19.55,8,200309,,108
112.965083,24.764287,20.25,8,200309,,109
112.97792,24.764287,21.325000000000003,8,200309,,110
112.836713,24.772757,24.7,8,200309,,111
112.84955,24.772757,24.175,8,200309,,112
112.862387,24.772757,23.325,8,200309,,113
112.875224,24.772757,22.475,8,200309,,114
112.888061,24.772757,22.275,8,200309,,115
112.900898,24.772757,21.7,8,200309,,116
112.913735,24.772757,20.825000000000003,8,200309,,117
112.926572,24.772757,20.1,8,200309,,118
112.939409,24.772757,19.25,8,200309,,119
112.952246,24.772757,19.275,8,200309,,120
112.965083,24.772757,20.375,8,200309,,121
112.97792,24.772757,21.2,8,200309,,122
112.836713,24.781227,24.700000000000003,8,200309,,123
112.84955,24.781227,23.95,8,200309,,124
112.862387,24.781227,22.875,8,200309,,125
112.875224,24.781227,21.65,8,200309,,126
112.888061,24.781227,21.475,8,200309,,127
112.900898,24.781227,21.275,8,200309,,128
112.913735,24.781227,20.575000000000003,8,200309,,129
112.926572,24.781227,20.0,8,200309,,130
112.939409,24.781227,19.275,8,200309,,131
112.952246,24.781227,18.925,8,200309,,132
112.965083,24.781227,19.95,8,200309,,133
112.97792,24.781227,21.175,8,200309,,134
112.84955,24.789697,23.625,8,200309,,135
112.862387,24.789697,22.675,8,200309,,136
112.875224,24.789697,21.775,8,200309,,137
112.888061,24.789697,21.275,8,200309,,138
112.900898,24.789697,20.95,8,200309,,139
112.913735,24.789697,20.1,8,200309,,140
112.926572,24.789697,19.35,8,200309,,141
112.939409,24.789697,18.85,8,200309,,142
112.952246,24.789697,18.8,8,200309,,143
112.965083,24.789697,19.7,8,200309,,144
112.97792,24.789697,20.875,8,200309,,145
112.84955,24.798167,23.4,8,200309,,146
112.862387,24.798167,22.825,8,200309,,147
112.875224,24.798167,22.675,8,200309,,148
112.888061,24.798167,21.875,8,200309,,149
112.900898,24.798167,21.05,8,200309,,150
112.913735,24.798167,20.3,8,200309,,151
112.926572,24.798167,19.5,8,200309,,152
112.939409,24.798167,18.85,8,200309,,153
112.952246,24.798167,18.55,8,200309,,154
112.965083,24.798167,19.175,8,200309,,155
112.97792,24.798167,19.9,8,200309,,156
112.875224,24.806637,23.475,8,200309,,157
112.888061,24.806637,22.725,8,200309,,158
112.900898,24.806637,21.675,8,200309,,159
112.913735,24.806637,20.6,8,200309,,160
112.926572,24.806637,19.825,8,200309,,161
112.939409,24.806637,19.2,8,200309,,162
112.952246,24.806637,18.725,8,200309,,163
112.965083,24.806637,18.975,8,200309,,164
112.97792,24.806637,19.875,8,200309,,165
112.875224,24.815107,23.625,8,200309,,166
112.888061,24.815107,22.875,8,200309,,167
112.900898,24.815107,21.7,8,200309,,168
112.913735,24.815107,20.55,8,200309,,169
112.926572,24.815107,19.65,8,200309,,170
112.939409,24.815107,18.950000000000003,8,200309,,171
112.952246,24.815107,18.725,8,200309,,172
112.965083,24.815107,19.525,8,200309,,173
112.875224,24.823577,23.275,8,200309,,174
112.888061,24.823577,22.85,8,200309,,175
112.900898,24.823577,21.475,8,200309,,176
112.913735,24.823577,20.475,8,200309,,177
112.926572,24.823577,19.375,8,200309,,178
112.939409,24.823577,18.8,8,200309,,179
112.952246,24.823577,18.725,8,200309,,180
112.965083,24.823577,19.5,8,200309,,181
112.888061,24.832047,22.925,8,200309,,182
112.900898,24.832047,21.300000000000004,8,200309,,183
112.913735,24.832047,20.775,8,200309,,184
112.888061,24.840517,23.1,8,200309,,185
112.888061,24.848987,23.1,8,200309,,186
112.952246,24.688057,17.4,9,200310,,1
112.965083,24.688057,17.975,9,200310,,2
112.97792,24.688057,18.6,9,200310,,3
112.862387,24.696527,18.7,9,200310,,4
112.888061,24.696527,15.75,9,200310,,5
112.939409,24.696527,16.5,9,200310,,6
112.952246,24.696527,17.05,9,200310,,7
112.965083,24.696527,17.975,9,200310,,8
112.97792,24.696527,18.6,9,200310,,9
112.990757,24.696527,18.725,9,200310,,10
113.003594,24.696527,18.700000000000003,9,200310,,11
113.016431,24.696527,18.725,9,200310,,12
112.84955,24.704997,19.075000000000003,9,200310,,13
112.862387,24.704997,18.825000000000003,9,200310,,14
112.875224,24.704997,17.3,9,200310,,15
112.888061,24.704997,16.150000000000002,9,200310,,16
112.900898,24.704997,14.45,9,200310,,17
112.913735,24.704997,15.05,9,200310,,18
112.926572,24.704997,15.95,9,200310,,19
112.939409,24.704997,16.35,9,200310,,20
112.952246,24.704997,17.0,9,200310,,21
112.965083,24.704997,17.724999999999998,9,200310,,22
112.97792,24.704997,18.35,9,200310,,23
112.990757,24.704997,18.55,9,200310,,24
113.003594,24.704997,18.700000000000003,9,200310,,25
113.016431,24.704997,18.725,9,200310,,26
112.84955,24.713467,18.675,9,200310,,27
112.862387,24.713467,17.900000000000002,9,200310,,28
112.875224,24.713467,15.925,9,200310,,29
112.888061,24.713467,15.225,9,200310,,30
112.900898,24.713467,14.475,9,200310,,31
112.913735,24.713467,15.125,9,200310,,32
112.926572,24.713467,15.825,9,200310,,33
112.939409,24.713467,16.275,9,200310,,34
112.952246,24.713467,16.925,9,200310,,35
112.965083,24.713467,17.65,9,200310,,36
112.97792,24.713467,18.125,9,200310,,37
112.990757,24.713467,18.325,9,200310,,38
113.003594,24.713467,18.475,9,200310,,39
112.84955,24.721937,17.974999999999998,9,200310,,40
112.862387,24.721937,17.2,9,200310,,41
112.875224,24.721937,15.474999999999998,9,200310,,42
112.888061,24.721937,14.7,9,200310,,43
112.900898,24.721937,14.65,9,200310,,44
112.913735,24.721937,15.224999999999998,9,200310,,45
112.926572,24.721937,15.525,9,200310,,46
112.939409,24.721937,15.875,9,200310,,47
112.952246,24.721937,16.7,9,200310,,48
112.965083,24.721937,17.3,9,200310,,49
112.97792,24.721937,17.975,9,200310,,50
112.990757,24.721937,18.1,9,200310,,51
113.003594,24.721937,18.35,9,200310,,52
112.862387,24.730407,17.225,9,200310,,53
112.875224,24.730407,15.725,9,200310,,54
112.888061,24.730407,15.3,9,200310,,55
112.900898,24.730407,15.15,9,200310,,56
112.913735,24.730407,15.7,9,200310,,57
112.926572,24.730407,15.375,9,200310,,58
112.939409,24.730407,15.95,9,200310,,59
112.952246,24.730407,16.6,9,200310,,60
112.965083,24.730407,17.35,9,200310,,61
112.97792,24.730407,17.799999999999997,9,200310,,62
112.990757,24.730407,18.125,9,200310,,63
113.003594,24.730407,18.4,9,200310,,64
112.84955,24.738877,18.425,9,200310,,65
112.862387,24.738877,17.674999999999997,9,200310,,66
112.875224,24.738877,16.625,9,200310,,67
112.888061,24.738877,16.375,9,200310,,68
112.900898,24.738877,16.5,9,200310,,69
112.913735,24.738877,16.3,9,200310,,70
112.926572,24.738877,15.7,9,200310,,71
112.939409,24.738877,15.75,9,200310,,72
112.952246,24.738877,16.5,9,200310,,73
112.965083,24.738877,17.3,9,200310,,74
112.97792,24.738877,17.924999999999997,9,200310,,75
112.990757,24.738877,18.25,9,200310,,76
113.003594,24.738877,18.4,9,200310,,77
112.84955,24.747347,18.975,9,200310,,78
112.862387,24.747347,18.35,9,200310,,79
112.875224,24.747347,17.825,9,200310,,80
112.888061,24.747347,17.3,9,200310,,81
112.900898,24.747347,16.975,9,200310,,82
112.913735,24.747347,16.375,9,200310,,83
112.926572,24.747347,15.925,9,200310,,84
112.939409,24.747347,15.725,9,200310,,85
112.952246,24.747347,16.4,9,200310,,86
112.965083,24.747347,17.325,9,200310,,87
112.97792,24.747347,18.025,9,200310,,88
112.84955,24.755817,19.725,9,200310,,89
112.862387,24.755817,19.275,9,200310,,90
112.875224,24.755817,18.65,9,200310,,91
112.888061,24.755817,17.825,9,200310,,92
112.900898,24.755817,17.0,9,200310,,93
112.913735,24.755817,16.25,9,200310,,94
112.926572,24.755817,15.6,9,200310,,95
112.939409,24.755817,15.375,9,200310,,96
112.952246,24.755817,16.349999999999998,9,200310,,97
112.965083,24.755817,17.025,9,200310,,98
112.97792,24.755817,17.825,9,200310,,99
112.84955,24.764287,20.075000000000003,9,200310,,100
112.862387,24.764287,19.575,9,200310,,101
112.875224,24.764287,18.9,9,200310,,102
112.888061,24.764287,18.25,9,200310,,103
112.900898,24.764287,17.425,9,200310,,104
112.913735,24.764287,16.625,9,200310,,105
112.926572,24.764287,15.775,9,200310,,106
112.939409,24.764287,15.2,9,200310,,107
112.952246,24.764287,15.75,9,200310,,108
112.965083,24.764287,16.400000000000002,9,200310,,109
112.97792,24.764287,17.4,9,200310,,110
112.836713,24.772757,20.375,9,200310,,111
112.84955,24.772757,19.925,9,200310,,112
112.862387,24.772757,19.25,9,200310,,113
112.875224,24.772757,18.5,9,200310,,114
112.888061,24.772757,18.3,9,200310,,115
112.900898,24.772757,17.775,9,200310,,116
112.913735,24.772757,16.975,9,200310,,117
112.926572,24.772757,16.275000000000002,9,200310,,118
112.939409,24.772757,15.5,9,200310,,119
112.952246,24.772757,15.475,9,200310,,120
112.965083,24.772757,16.525,9,200310,,121
112.97792,24.772757,17.25,9,200310,,122
112.836713,24.781227,20.375,9,200310,,123
112.84955,24.781227,19.700000000000003,9,200310,,124
112.862387,24.781227,18.8,9,200310,,125
112.875224,24.781227,17.75,9,200310,,126
112.888061,24.781227,17.525,9,200310,,127
112.900898,24.781227,17.375,9,200310,,128
112.913735,24.781227,16.725,9,200310,,129
112.926572,24.781227,16.175,9,200310,,130
112.939409,24.781227,15.55,9,200310,,131
112.952246,24.781227,15.15,9,200310,,132
112.965083,24.781227,16.150000000000002,9,200310,,133
112.97792,24.781227,17.275000000000002,9,200310,,134
112.84955,24.789697,19.4,9,200310,,135
112.862387,24.789697,18.625,9,200310,,136
112.875224,24.789697,17.825000000000003,9,200310,,137
112.888061,24.789697,17.35,9,200310,,138
112.900898,24.789697,17.1,9,200310,,139
112.913735,24.789697,16.3,9,200310,,140
112.926572,24.789697,15.575,9,200310,,141
112.939409,24.789697,15.125,9,200310,,142
112.952246,24.789697,15.05,9,200310,,143
112.965083,24.789697,15.875,9,200310,,144
112.97792,24.789697,17.0,9,200310,,145
112.84955,24.798167,19.225,9,200310,,146
112.862387,24.798167,18.75,9,200310,,147
112.875224,24.798167,18.625,9,200310,,148
112.888061,24.798167,17.925,9,200310,,149
112.900898,24.798167,17.2,9,200310,,150
112.913735,24.798167,16.45,9,200310,,151
112.926572,24.798167,15.7,9,200310,,152
112.939409,24.798167,15.1,9,200310,,153
112.952246,24.798167,14.85,9,200310,,154
112.965083,24.798167,15.425,9,200310,,155
